"","state","contest_date","name","date","market_close","market_volume","poll_estimate","poll_trend_adjusted","date_dropped"
"241","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-15,0.07,539,0.02625662,0.0499,2020-03-02
"242","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-15,0.06,60,0.08832327,0.1337,2020-03-01
"243","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-15,0.01,0,0.01405002,0.0171,2020-03-19
"244","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-15,0.24,299,0.06062923,0.1529,2020-03-04
"245","Wisconsin",2020-04-07,"Joe Biden",2020-02-16,0.05,171,0.2287544,0.1408,NA
"246","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-16,0.66,246,0.1910811,0.2488,2020-04-08
"247","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-16,0.01,189,0.1941059,0.1227,2020-03-05
"248","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-16,0.05,385,0.02625662,0.0499,2020-03-02
"249","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-16,0.1,255,0.08832327,0.1337,2020-03-01
"250","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-16,0.01,0,0.01405002,0.0171,2020-03-19
"251","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-16,0.22,25,0.06062923,0.1529,2020-03-04
"252","Wisconsin",2020-04-07,"Joe Biden",2020-02-17,0.05,61,0.2286504,0.1397,NA
"253","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-17,0.76,1028,0.1911445,0.2491,2020-04-08
"254","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-17,0.01,1030,0.1939949,0.1198,2020-03-05
"255","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-17,0.04,372,0.02635929,0.0508,2020-03-02
"256","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-17,0.09,200,0.08840056,0.1307,2020-03-01
"257","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-17,0.01,0,0.0140761,0.0218,2020-03-19
"258","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-17,0.14,265,0.06062558,0.1606,2020-03-04
"259","Wisconsin",2020-04-07,"Joe Biden",2020-02-18,0.05,707,0.2281782,0.136,NA
"260","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-18,0.73,598,0.1915867,0.2759,2020-04-08
"261","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-18,0.01,1547,0.1937636,0.121,2020-03-05
"262","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-18,0.03,416,0.02649866,0.058,2020-03-02
"263","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-18,0.05,1682,0.08846066,0.1305,2020-03-01
"264","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-18,0.01,0,0.01393613,0.02,2020-03-19
"265","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-18,0.21,1673,0.06078834,0.1577,2020-03-04
"266","Wisconsin",2020-04-07,"Joe Biden",2020-02-19,0.04,795,0.2280572,0.1361,NA
"267","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-19,0.72,311,0.1917997,0.2761,2020-04-08
"268","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-19,0.03,871,0.1938712,0.1255,2020-03-05
"269","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-19,0.03,28,0.02650966,0.0611,2020-03-02
"270","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-19,0.08,467,0.0884016,0.1306,2020-03-01
"271","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-19,0.01,0,0.01404029,0.018,2020-03-19
"272","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-19,0.17,790,0.06076137,0.1568,2020-03-04
"273","Wisconsin",2020-04-07,"Joe Biden",2020-02-20,0.05,237,0.2277263,0.136,NA
"274","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-20,0.72,99,0.1919362,0.2762,2020-04-08
"275","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-20,0.04,1216,0.1939952,0.1257,2020-03-05
"276","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-20,0.02,1619,0.02659019,0.0611,2020-03-02
"277","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-20,0.07,297,0.08854316,0.1307,2020-03-01
"278","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-20,0.01,0,0.01419907,0.0182,2020-03-19
"279","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-20,0.11,774,0.06041929,0.1567,2020-03-04
"280","Wisconsin",2020-04-07,"Joe Biden",2020-02-21,0.05,47,0.2278233,0.129,NA
"281","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-21,0.73,63,0.1919334,0.2855,2020-04-08
"282","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-21,0.04,188,0.1941087,0.1244,2020-03-05
"283","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-21,0.02,172,0.02648811,0.0637,2020-03-02
"284","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-21,0.06,8,0.08849932,0.1348,2020-03-01
"285","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-21,0.01,0,0.01424593,0.0182,2020-03-19
"286","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-21,0.13,302,0.0602477,0.1616,2020-03-04
"287","Wisconsin",2020-04-07,"Joe Biden",2020-02-22,0.05,0,0.2278233,0.129,NA
"288","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-22,0.79,1991,0.1919334,0.2855,2020-04-08
"289","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-22,0.03,575,0.1941087,0.1244,2020-03-05
"290","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-22,0.01,928,0.02648811,0.0637,2020-03-02
"291","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-22,0.06,217,0.08849932,0.1348,2020-03-01
"292","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-22,0.01,0,0.01424593,0.0182,2020-03-19
"293","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-22,0.09,50,0.0602477,0.1616,2020-03-04
"294","Wisconsin",2020-04-07,"Joe Biden",2020-02-23,0.08,105,0.2062891,0.1274,NA
"295","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-23,0.81,1990,0.2150731,0.2937,2020-04-08
"296","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-23,0.02,485,0.1696283,0.1337,2020-03-05
"297","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-23,0.01,100,0.03987381,0.0679,2020-03-02
"298","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-23,0.03,915,0.09389131,0.1292,2020-03-01
"299","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-23,0.01,0,0.0142207,0.016,2020-03-19
"300","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-23,0.09,125,0.09053868,0.1532,2020-03-04
"301","Wisconsin",2020-04-07,"Joe Biden",2020-02-24,0.07,559,0.2112411,0.1251,NA
"302","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-24,0.85,2568,0.2096748,0.307,2020-04-08
"303","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-24,0.02,173,0.1760526,0.1381,2020-03-05
"304","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-24,0.01,161,0.03663603,0.0655,2020-03-02
"305","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-24,0.03,477,0.09179127,0.1309,2020-03-01
"306","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-24,0.01,0,0.01432302,0.0167,2020-03-19
"307","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-24,0.09,426,0.08627147,0.1568,2020-03-04
"308","Wisconsin",2020-04-07,"Joe Biden",2020-02-25,0.08,152,0.2126075,0.1261,NA
"309","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-25,0.84,796,0.208244,0.3022,2020-04-08
"310","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-25,0.02,30,0.1777837,0.129,2020-03-05
"311","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-25,0.02,108,0.03580965,0.0596,2020-03-02
"312","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-25,0.02,24,0.09124115,0.1289,2020-03-01
"313","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-25,0.01,0,0.01430103,0.0162,2020-03-19
"314","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-25,0.05,1407,0.08515186,0.155,2020-03-04
"315","Wisconsin",2020-04-07,"Joe Biden",2020-02-26,0.18,1272,0.2124051,0.1276,NA
"316","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-26,0.8,2196,0.2080713,0.3021,2020-04-08
"317","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-26,0.02,629,0.1775945,0.13,2020-03-05
"318","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-26,0.01,14,0.03574437,0.0591,2020-03-02
"319","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-26,0.02,372,0.09134933,0.1281,2020-03-01
"320","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-26,0.01,0,0.0143048,0.0176,2020-03-19
"321","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-26,0.07,494,0.08556637,0.1529,2020-03-04
"322","Wisconsin",2020-04-07,"Joe Biden",2020-02-27,0.2,2252,0.1877329,0.1315,NA
"323","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-27,0.74,1512,0.2352098,0.3098,2020-04-08
"324","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-27,0.03,285,0.1507343,0.1153,2020-03-05
"325","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-27,0.01,240,0.05827174,0.0721,2020-03-02
"326","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-27,0.02,729,0.1006775,0.1259,2020-03-01
"327","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-27,0.01,0,0.01360492,0.016,2020-03-19
"328","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-27,0.07,691,0.1166796,0.1562,2020-03-04
"329","Wisconsin",2020-04-07,"Joe Biden",2020-02-28,0.19,242,0.188064,0.135,NA
"330","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-28,0.78,617,0.234887,0.3155,2020-04-08
"331","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-28,0.03,371,0.1502709,0.116,2020-03-05
"332","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-28,0.01,350,0.05823245,0.072,2020-03-02
"333","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-28,0.03,407,0.1004287,0.1265,2020-03-01
"334","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-28,0.01,0,0.0142499,0.0144,2020-03-19
"335","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-28,0.05,577,0.1165847,0.1536,2020-03-04
"336","Wisconsin",2020-04-07,"Joe Biden",2020-02-29,0.2,792,0.188064,0.135,NA
"337","Wisconsin",2020-04-07,"Bernie Sanders",2020-02-29,0.79,2945,0.234887,0.3155,2020-04-08
"338","Wisconsin",2020-04-07,"Elizabeth Warren",2020-02-29,0.02,480,0.1502709,0.116,2020-03-05
"339","Wisconsin",2020-04-07,"Amy Klobuchar",2020-02-29,0.01,309,0.05823245,0.072,2020-03-02
"340","Wisconsin",2020-04-07,"Pete Buttigieg",2020-02-29,0.02,324,0.1004287,0.1265,2020-03-01
"341","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-02-29,0.01,0,0.0142499,0.0144,2020-03-19
"342","Wisconsin",2020-04-07,"Michael Bloomberg",2020-02-29,0.07,1879,0.1165847,0.1536,2020-03-04
"343","Wisconsin",2020-04-07,"Joe Biden",2020-03-01,0.24,2064,0.1878295,0.1347,NA
"344","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-01,0.77,3323,0.2349143,0.3157,2020-04-08
"345","Wisconsin",2020-04-07,"Elizabeth Warren",2020-03-01,0.02,766,0.1502355,0.116,2020-03-05
"346","Wisconsin",2020-04-07,"Amy Klobuchar",2020-03-01,0.02,1782,0.05815326,0.0719,2020-03-02
"347","Wisconsin",2020-04-07,"Pete Buttigieg",2020-03-01,0.01,2458,0.1005308,0.1266,2020-03-01
"348","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-01,0.01,0,0.01433671,0.0145,2020-03-19
"349","Wisconsin",2020-04-07,"Michael Bloomberg",2020-03-01,0.02,575,0.1166312,0.1536,2020-03-04
"350","Wisconsin",2020-04-07,"Joe Biden",2020-03-02,0.34,3783,0.1964737,0.1504,NA
"351","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-02,0.67,6141,0.2256699,0.3195,2020-04-08
"352","Wisconsin",2020-04-07,"Elizabeth Warren",2020-03-02,0.02,1410,0.1578858,0.1224,2020-03-05
"353","Wisconsin",2020-04-07,"Amy Klobuchar",2020-03-02,0.01,448,0.05164535,0.0642,2020-03-02
"354","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-02,0.01,0,0.01431353,0.0145,2020-03-19
"355","Wisconsin",2020-04-07,"Michael Bloomberg",2020-03-02,0.02,2351,0.1084702,0.1481,2020-03-04
"356","Wisconsin",2020-04-07,"Joe Biden",2020-03-03,0.7,6301,0.1961134,0.1501,NA
"357","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-03,0.3,10393,0.2254347,0.3195,2020-04-08
"358","Wisconsin",2020-04-07,"Elizabeth Warren",2020-03-03,0.01,2951,0.1576735,0.1222,2020-03-05
"359","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-03,0.01,0,0.01435704,0.0145,2020-03-19
"360","Wisconsin",2020-04-07,"Michael Bloomberg",2020-03-03,0.01,1362,0.1086343,0.1481,2020-03-04
"361","Wisconsin",2020-04-07,"Joe Biden",2020-03-04,0.7,13648,0.2021415,0.1938,NA
"362","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-04,0.35,15744,0.2193243,0.2783,2020-04-08
"363","Wisconsin",2020-04-07,"Elizabeth Warren",2020-03-04,0.01,51,0.1626987,0.1327,2020-03-05
"364","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-04,0.01,1,0.01466356,0.0161,2020-03-19
"365","Wisconsin",2020-04-07,"Michael Bloomberg",2020-03-04,0.01,252,0.1030452,0.1444,2020-03-04
"366","Wisconsin",2020-04-07,"Joe Biden",2020-03-05,0.74,6891,0.2039803,0.257,NA
"367","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-05,0.25,8341,0.2171194,0.2862,2020-04-08
"368","Wisconsin",2020-04-07,"Elizabeth Warren",2020-03-05,0.01,131,0.164234,0.1149,2020-03-05
"369","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-05,0.01,0,0.0146663,0.0146,2020-03-19
"370","Wisconsin",2020-04-07,"Joe Biden",2020-03-06,0.72,6452,0.2039265,0.3029,NA
"371","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-06,0.25,9492,0.2170815,0.3217,2020-04-08
"372","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-06,0.01,0,0.01466661,0.0168,2020-03-19
"373","Wisconsin",2020-04-07,"Joe Biden",2020-03-07,0.83,7443,0.2039158,0.3029,NA
"374","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-07,0.18,6193,0.2170282,0.3217,2020-04-08
"375","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-07,0.01,0,0.01466034,0.0168,2020-03-19
"376","Wisconsin",2020-04-07,"Joe Biden",2020-03-08,0.84,7752,0.2039124,0.3029,NA
"377","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-08,0.16,3093,0.2170228,0.3217,2020-04-08
"378","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-08,0.01,0,0.01466309,0.0168,2020-03-19
"379","Wisconsin",2020-04-07,"Joe Biden",2020-03-09,0.9,4425,0.237448,0.4561,NA
"380","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-09,0.09,8311,0.2335603,0.3551,2020-04-08
"381","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-09,0.01,15501,0.01513031,0.0182,2020-03-19
"382","Wisconsin",2020-04-07,"Joe Biden",2020-03-10,0.93,3049,0.2370699,0.4631,NA
"383","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-10,0.06,5443,0.2333719,0.3588,2020-04-08
"384","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-10,0.01,354,0.01511956,0.021,2020-03-19
"385","Wisconsin",2020-04-07,"Joe Biden",2020-03-11,0.92,6026,0.2367399,0.4628,NA
"386","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-11,0.06,5638,0.2329625,0.3751,2020-04-08
"387","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-11,0.01,74,0.01508734,0.0238,2020-03-19
"388","Wisconsin",2020-04-07,"Joe Biden",2020-03-12,0.9,8048,0.3407121,0.5346,NA
"389","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-12,0.05,2219,0.3045386,0.3989,2020-04-08
"390","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-12,0.01,92,0.01827705,0.0262,2020-03-19
"391","Wisconsin",2020-04-07,"Joe Biden",2020-03-13,0.83,9003,0.3406513,0.5356,NA
"392","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-13,0.06,3288,0.3046034,0.3941,2020-04-08
"393","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-13,0.01,410,0.01828655,0.0281,2020-03-19
"394","Wisconsin",2020-04-07,"Joe Biden",2020-03-14,0.84,1342,0.3405966,0.5355,NA
"395","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-14,0.07,2243,0.3046518,0.3942,2020-04-08
"396","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-14,0.01,0,0.018272,0.0281,2020-03-19
"397","Wisconsin",2020-04-07,"Joe Biden",2020-03-15,0.83,3168,0.3367389,0.5313,NA
"398","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-15,0.07,2829,0.3011619,0.3849,2020-04-08
"399","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-15,0.01,125,0.01816925,0.0299,2020-03-19
"400","Wisconsin",2020-04-07,"Joe Biden",2020-03-16,0.84,3169,0.3366983,0.5312,NA
"401","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-16,0.08,3332,0.301167,0.3848,2020-04-08
"402","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-16,0.01,0,0.01816527,0.0299,2020-03-19
"403","Wisconsin",2020-04-07,"Joe Biden",2020-03-17,0.87,5105,0.3277545,0.5237,NA
"404","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-17,0.02,2555,0.2937568,0.3871,2020-04-08
"405","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-17,0.01,1602,0.01789336,0.0299,2020-03-19
"406","Wisconsin",2020-04-07,"Joe Biden",2020-03-18,0.94,5554,0.3043482,0.4811,NA
"407","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-18,0.02,5009,0.2730925,0.36,2020-04-08
"408","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-18,0.01,442,0.01745991,0.0317,2020-03-19
"409","Wisconsin",2020-04-07,"Joe Biden",2020-03-19,0.81,5183,0.3044575,0.4824,NA
"410","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-19,0.02,559,0.272937,0.3601,2020-04-08
"411","Wisconsin",2020-04-07,"Tulsi Gabbard",2020-03-19,0.01,0,0.01732387,0.0319,2020-03-19
"412","Wisconsin",2020-04-07,"Joe Biden",2020-03-20,0.89,4661,0.2805952,0.4767,NA
"413","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-20,0.02,2082,0.2520897,0.3891,2020-04-08
"414","Wisconsin",2020-04-07,"Joe Biden",2020-03-21,0.91,2528,0.2805952,0.4767,NA
"415","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-21,0.02,1547,0.2520897,0.3891,2020-04-08
"416","Wisconsin",2020-04-07,"Joe Biden",2020-03-22,0.9,4955,0.2805952,0.4767,NA
"417","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-22,0.05,3306,0.2520897,0.3891,2020-04-08
"418","Wisconsin",2020-04-07,"Joe Biden",2020-03-23,0.9,2070,0.2805952,0.4767,NA
"419","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-23,0.08,6563,0.2520897,0.3891,2020-04-08
"420","Wisconsin",2020-04-07,"Joe Biden",2020-03-24,0.88,3507,0.2710325,0.4609,NA
"421","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-24,0.08,1536,0.2437354,0.3584,2020-04-08
"422","Wisconsin",2020-04-07,"Joe Biden",2020-03-25,0.86,2198,0.2742837,0.4546,NA
"423","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-25,0.11,3352,0.246524,0.3575,2020-04-08
"424","Wisconsin",2020-04-07,"Joe Biden",2020-03-26,0.87,2357,0.2742837,0.4546,NA
"425","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-26,0.11,3699,0.246524,0.3575,2020-04-08
"426","Wisconsin",2020-04-07,"Joe Biden",2020-03-27,0.86,4184,0.2742842,0.4546,NA
"427","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-27,0.15,5261,0.2465243,0.3575,2020-04-08
"428","Wisconsin",2020-04-07,"Joe Biden",2020-03-28,0.83,2718,0.2742842,0.4546,NA
"429","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-28,0.12,1257,0.2465243,0.3575,2020-04-08
"430","Wisconsin",2020-04-07,"Joe Biden",2020-03-29,0.87,1912,0.2734311,0.4595,NA
"431","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-29,0.12,265,0.2458444,0.3637,2020-04-08
"432","Wisconsin",2020-04-07,"Joe Biden",2020-03-30,0.87,640,0.2709891,0.4747,NA
"433","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-30,0.11,639,0.2437172,0.359,2020-04-08
"434","Wisconsin",2020-04-07,"Joe Biden",2020-03-31,0.89,9690,0.2709891,0.4747,NA
"435","Wisconsin",2020-04-07,"Bernie Sanders",2020-03-31,0.11,7836,0.2437172,0.359,2020-04-08
"436","Wisconsin",2020-04-07,"Joe Biden",2020-04-01,0.94,15571,0.3991537,0.5089,NA
"437","Wisconsin",2020-04-07,"Bernie Sanders",2020-04-01,0.05,9425,0.3043158,0.3626,2020-04-08
"438","Washington",2020-03-10,"Joe Biden",2019-12-22,0.13,100,0.194,0.1912,NA
"439","Washington",2020-03-10,"Bernie Sanders",2019-12-22,0.46,6,0.179,0.2043,2020-04-08
"440","Washington",2020-03-10,"Elizabeth Warren",2019-12-22,0.15,8,0.135,0.1324,2020-03-05
"441","Washington",2020-03-10,"Amy Klobuchar",2019-12-22,0.03,37,0.01000001,0.0269,2020-03-02
"442","Washington",2020-03-10,"Andrew Yang",2019-12-22,0.04,733,0.02000001,0.0395,2020-02-11
"443","Washington",2020-03-10,"Pete Buttigieg",2019-12-22,0.11,1,0.05400001,0.0886,2020-03-01
"444","Washington",2020-03-10,"Tulsi Gabbard",2019-12-22,0.01,0,0.005999993,0.0117,2020-03-19
"445","Washington",2020-03-10,"Joe Biden",2019-12-23,0.16,51,0.194,0.1912,NA
"446","Washington",2020-03-10,"Bernie Sanders",2019-12-23,0.47,284,0.179,0.2048,2020-04-08
"447","Washington",2020-03-10,"Elizabeth Warren",2019-12-23,0.14,311,0.135,0.1278,2020-03-05
"448","Washington",2020-03-10,"Amy Klobuchar",2019-12-23,0.03,102,0.01000001,0.0281,2020-03-02
"449","Washington",2020-03-10,"Andrew Yang",2019-12-23,0.04,391,0.02000001,0.0421,2020-02-11
"450","Washington",2020-03-10,"Pete Buttigieg",2019-12-23,0.09,419,0.05400001,0.0818,2020-03-01
"451","Washington",2020-03-10,"Tulsi Gabbard",2019-12-23,0.01,0,0.005999993,0.0125,2020-03-19
"452","Washington",2020-03-10,"Joe Biden",2019-12-24,0.15,313,0.194,0.1912,NA
"453","Washington",2020-03-10,"Bernie Sanders",2019-12-24,0.5,320,0.179,0.2048,2020-04-08
"454","Washington",2020-03-10,"Elizabeth Warren",2019-12-24,0.13,14,0.135,0.1278,2020-03-05
"455","Washington",2020-03-10,"Amy Klobuchar",2019-12-24,0.03,0,0.01000001,0.0281,2020-03-02
"456","Washington",2020-03-10,"Andrew Yang",2019-12-24,0.04,13,0.02000001,0.0421,2020-02-11
"457","Washington",2020-03-10,"Pete Buttigieg",2019-12-24,0.09,0,0.05400001,0.0818,2020-03-01
"458","Washington",2020-03-10,"Tulsi Gabbard",2019-12-24,0.01,0,0.005999993,0.0125,2020-03-19
"459","Washington",2020-03-10,"Joe Biden",2019-12-25,0.16,1,0.194,0.1934,NA
"460","Washington",2020-03-10,"Bernie Sanders",2019-12-25,0.46,223,0.179,0.2027,2020-04-08
"461","Washington",2020-03-10,"Elizabeth Warren",2019-12-25,0.13,6,0.135,0.1326,2020-03-05
"462","Washington",2020-03-10,"Amy Klobuchar",2019-12-25,0.03,1,0.01000001,0.0303,2020-03-02
"463","Washington",2020-03-10,"Andrew Yang",2019-12-25,0.04,6,0.02000001,0.0414,2020-02-11
"464","Washington",2020-03-10,"Pete Buttigieg",2019-12-25,0.09,1,0.05400001,0.0797,2020-03-01
"465","Washington",2020-03-10,"Tulsi Gabbard",2019-12-25,0.01,0,0.005999993,0.0126,2020-03-19
"466","Washington",2020-03-10,"Joe Biden",2019-12-26,0.16,262,0.194,0.1934,NA
"467","Washington",2020-03-10,"Bernie Sanders",2019-12-26,0.5,377,0.179,0.2027,2020-04-08
"468","Washington",2020-03-10,"Elizabeth Warren",2019-12-26,0.14,27,0.135,0.1326,2020-03-05
"469","Washington",2020-03-10,"Amy Klobuchar",2019-12-26,0.03,421,0.01000001,0.0303,2020-03-02
"470","Washington",2020-03-10,"Andrew Yang",2019-12-26,0.04,55,0.02000001,0.0414,2020-02-11
"471","Washington",2020-03-10,"Pete Buttigieg",2019-12-26,0.1,102,0.05400001,0.0797,2020-03-01
"472","Washington",2020-03-10,"Tulsi Gabbard",2019-12-26,0.01,0,0.005999993,0.0126,2020-03-19
"473","Washington",2020-03-10,"Joe Biden",2019-12-27,0.16,301,0.194,0.1934,NA
"474","Washington",2020-03-10,"Bernie Sanders",2019-12-27,0.48,366,0.179,0.2027,2020-04-08
"475","Washington",2020-03-10,"Elizabeth Warren",2019-12-27,0.14,18,0.135,0.1326,2020-03-05
"476","Washington",2020-03-10,"Amy Klobuchar",2019-12-27,0.03,0,0.01000001,0.0303,2020-03-02
"477","Washington",2020-03-10,"Andrew Yang",2019-12-27,0.04,53,0.02000001,0.0414,2020-02-11
"478","Washington",2020-03-10,"Pete Buttigieg",2019-12-27,0.09,153,0.05400001,0.0797,2020-03-01
"479","Washington",2020-03-10,"Tulsi Gabbard",2019-12-27,0.01,0,0.005999993,0.0126,2020-03-19
"480","Washington",2020-03-10,"Joe Biden",2019-12-28,0.14,75,0.194,0.1934,NA
"481","Washington",2020-03-10,"Bernie Sanders",2019-12-28,0.55,215,0.179,0.2027,2020-04-08
"482","Washington",2020-03-10,"Elizabeth Warren",2019-12-28,0.14,47,0.135,0.1326,2020-03-05
"483","Washington",2020-03-10,"Amy Klobuchar",2019-12-28,0.03,2,0.01000001,0.0303,2020-03-02
"484","Washington",2020-03-10,"Andrew Yang",2019-12-28,0.05,3,0.02000001,0.0414,2020-02-11
"485","Washington",2020-03-10,"Pete Buttigieg",2019-12-28,0.11,10,0.05400001,0.0797,2020-03-01
